"Email","Art der Zuwendung","Eingangsdatum","Gesamtbetrag","Herkunft","Betragsstatus"
"h.nig@jander.de","allgemeine Spende","2010-09-27","54,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2010-10-10","88,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2011-03-22","18,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2011-02-25","194,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2009-07-25","122,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2011-09-14","60,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2012-12-27","162,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2011-04-14","92,00","Fakedaten_2013-04-30","Completed"
"h.nig@jander.de","allgemeine Spende","2010-02-13","12,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2010-06-25","62,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2012-04-29","136,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2009-09-11","102,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2010-06-09","164,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2012-02-25","44,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2008-11-19","160,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2011-12-27","82,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2012-04-12","22,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2012-01-27","34,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2008-10-09","70,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2010-11-11","166,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2008-11-14","58,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2010-07-28","124,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2011-10-28","174,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2013-02-25","192,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2008-08-06","32,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2008-05-28","114,00","Fakedaten_2013-04-30","Completed"
"engelen@cronjgerliebold.ch","allgemeine Spende","2012-01-08","100,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2011-07-31","76,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2012-01-15","184,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2009-08-14","40,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2011-10-16","200,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2008-11-02","68,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2013-03-13","66,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2012-06-23","74,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2008-05-30","34,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2009-02-11","178,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2010-10-19","200,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2008-12-05","196,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2008-10-18","196,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2008-12-27","40,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2012-03-13","132,00","Fakedaten_2013-04-30","Completed"
"mayer@hugosteffny.org","allgemeine Spende","2009-03-28","114,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2012-02-14","150,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2010-04-27","4,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2012-10-23","42,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2010-05-05","150,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2010-09-13","62,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2008-05-31","188,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2011-03-18","90,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2011-06-22","100,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2009-03-17","186,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2013-04-23","8,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2010-09-29","2,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2011-11-05","190,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2013-02-01","20,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2012-09-19","154,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2012-11-26","180,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2008-06-01","54,00","Fakedaten_2013-04-30","Completed"
"amann@pohle.ch","allgemeine Spende","2011-12-24","122,00","Fakedaten_2013-04-30","Completed"
"ehrig@koleiski.ch","Anlassspende","2008-11-26","30800,00","Fakedaten_2013-04-30","Completed"
"weniger@delongebak.net","allgemeine Spende","2008-12-07","10000,00","Fakedaten_2013-04-30","Completed"
"preuss@normann.de","Anlassspende","2012-06-29","400,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2013-04-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2013-02-28","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2013-02-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2013-01-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-11-30","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-11-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-09-30","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-09-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-07-31","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-07-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-05-31","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-04-30","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-04-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-03-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-02-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2012-01-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-12-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-10-31","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-10-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-09-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-08-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-07-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-06-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-05-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-04-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-03-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-01-31","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2011-01-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2010-12-01","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2010-11-02","50,00","Fakedaten_2013-04-30","Completed"
"neurohr@crewsneubert.ch","Mitgliedsbeitrag","2010-10-01","50,00","Fakedaten_2013-04-30","Completed"
"goller@riermeier.name","Anlassspende","2010-05-22","58700,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2011-06-28","22,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2011-10-20","14,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2012-08-08","180,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2008-08-16","194,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2008-11-27","94,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2012-12-10","6,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2013-01-23","146,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2008-06-04","176,00","Fakedaten_2013-04-30","Completed"
"meloni@ryzih.com","allgemeine Spende","2010-01-10","18,00","Fakedaten_2013-04-30","Completed"
"k.nig@gummelt.info","allgemeine Spende","2010-06-06","140,00","Fakedaten_2013-04-30","Completed"
"k.nig@gummelt.info","allgemeine Spende","2010-01-08","170,00","Fakedaten_2013-04-30","Completed"
"k.nig@gummelt.info","allgemeine Spende","2009-09-17","140,00","Fakedaten_2013-04-30","Completed"
"k.nig@gummelt.info","allgemeine Spende","2010-05-16","136,00","Fakedaten_2013-04-30","Completed"
"k.nig@gummelt.info","allgemeine Spende","2010-11-30","108,00","Fakedaten_2013-04-30","Completed"
"k.nig@gummelt.info","allgemeine Spende","2010-06-16","134,00","Fakedaten_2013-04-30","Completed"
"feld@kohrtreitze.de","allgemeine Spende","2010-01-25","168,00","Fakedaten_2013-04-30","Completed"
"feld@kohrtreitze.de","allgemeine Spende","2009-11-23","82,00","Fakedaten_2013-04-30","Completed"
"feld@kohrtreitze.de","allgemeine Spende","2012-01-24","58,00","Fakedaten_2013-04-30","Completed"
"feld@kohrtreitze.de","allgemeine Spende","2010-03-20","198,00","Fakedaten_2013-04-30","Completed"
"siebel@bussewickert.de","Anlassspende","2008-09-19","9000,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2013-02-20","112,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2011-07-20","92,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2008-06-04","32,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2011-08-16","184,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2008-06-22","184,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2008-08-06","38,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2011-11-27","184,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2010-09-28","104,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2012-06-08","88,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2013-01-07","164,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2008-08-17","150,00","Fakedaten_2013-04-30","Completed"
"schaffarzik@kleiber.info","allgemeine Spende","2010-08-06","38,00","Fakedaten_2013-04-30","Completed"
"schweisfurth@ahlke.org","allgemeine Spende","2009-03-24","136,00","Fakedaten_2013-04-30","Completed"
"schweisfurth@ahlke.org","allgemeine Spende","2008-06-29","148,00","Fakedaten_2013-04-30","Completed"
"schweisfurth@ahlke.org","allgemeine Spende","2011-11-07","102,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2008-10-04","170,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2011-04-12","68,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2011-05-09","52,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2009-06-11","162,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2012-02-11","40,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2012-06-05","172,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2010-11-10","120,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2009-06-25","4,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2009-10-30","38,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2010-07-15","84,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2009-12-09","86,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2008-06-08","78,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2011-09-06","34,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2013-01-08","32,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2009-11-18","36,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2008-09-11","164,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2008-09-19","52,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2010-12-06","106,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2009-09-06","10,00","Fakedaten_2013-04-30","Completed"
"schuff@gntherkrmer.ch","allgemeine Spende","2011-06-18","92,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2009-06-25","18,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2009-03-06","118,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2008-09-11","152,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2008-09-29","60,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2013-02-27","52,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2008-06-28","164,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2009-04-22","50,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2012-10-07","24,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2011-08-17","60,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2012-05-08","90,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2010-01-04","148,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2010-03-27","144,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2011-07-27","60,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2012-10-12","182,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2013-01-23","24,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2010-07-23","58,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2013-04-26","92,00","Fakedaten_2013-04-30","Completed"
"kerl@belz.name","allgemeine Spende","2009-09-30","172,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2009-01-27","170,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2008-10-10","118,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2008-11-18","166,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2011-02-08","166,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2010-03-02","184,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2012-02-08","64,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2009-01-14","94,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2009-06-11","156,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2012-11-09","178,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2012-08-29","56,00","Fakedaten_2013-04-30","Completed"
"thomas@hartmann.net","allgemeine Spende","2009-01-13","48,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2012-12-10","66,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2010-02-14","160,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2012-05-30","78,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2010-12-08","190,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2010-06-28","176,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2012-08-12","58,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2011-04-24","64,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2011-03-18","108,00","Fakedaten_2013-04-30","Completed"
"grau@mai.info","allgemeine Spende","2011-07-20","8,00","Fakedaten_2013-04-30","Completed"
